# SOURCE: Derived from daily_weather_openfield-research.csv and pv_microclimate_factors-research.csv
# DATE: 2026-02-23
# DESCRIPTION: Daily weather under agri-PV panels (spatial average at crop level). Open-field weather adjusted by microclimate factors for density_variant=medium (GCR=50%).
# UNITS: date=YYYY-MM-DD, temp_max_c=Celsius, temp_min_c=Celsius, solar_irradiance_kwh_m2=kWh/m2/day, wind_speed_ms=m/s, precip_mm=mm/day
# LOGIC: temp_new = temp_openfield + temp_adjustment_c (-1.50C); solar_new = solar_openfield * irradiance_multiplier (0.50); wind_new = wind_openfield * wind_speed_multiplier (0.85). Precipitation passed through unchanged (no panel interception in factors).
# DEPENDENCIES: daily_weather_openfield-*.csv, pv_microclimate_factors-*.csv
# ASSUMPTIONS: Microclimate factors represent spatial average across planted area. Panel height 3m, fixed-tilt 28deg. Values from peer-reviewed agri-PV studies.
# DENSITY_VARIANT: medium (ground_coverage_pct=50)
date,temp_max_c,temp_min_c,solar_irradiance_kwh_m2,wind_speed_ms,precip_mm,weather_scenario_id
2013-02-23,20.74,13.63,2.4,5.08,0.0,001
2013-02-24,22.09,13.04,2.92,3.46,0.0,001
2013-02-25,24.59,14.61,2.92,2.29,0.0,001
2013-02-26,25.27,17.67,2.35,1.38,0.0,001
2013-02-27,24.79,16.89,2.88,5.18,0.0,001
2013-02-28,24.01,14.73,2.96,5.92,0.0,001
2013-03-01,21.44,14.12,2.98,5.79,0.0,001
2013-03-02,24.34,15.12,2.9,2.69,0.0,001
2013-03-03,26.01,18.25,2.76,3.56,0.0,001
2013-03-04,23.53,16.29,2.85,5.73,0.0,001
2013-03-05,20.07,13.63,3.1,6.9,0.0,001
2013-03-06,21.98,10.27,3.24,3.39,0.0,001
2013-03-07,22.66,12.64,3.14,2.26,0.0,001
2013-03-08,22.98,16.06,2.65,3.37,0.0,001
2013-03-09,22.08,14.26,3.2,5.84,0.0,001
2013-03-10,22.55,14.08,3.26,5.04,0.0,001
2013-03-11,26.53,16.65,3.28,2.02,0.0,001
2013-03-12,25.89,18.86,3.1,3.84,0.0,001
2013-03-13,26.86,19.97,2.81,1.98,0.0,001
2013-03-14,27.82,20.91,3.24,2.52,0.0,001
2013-03-15,27.37,20.94,2.96,3.79,0.0,001
2013-03-16,22.99,17.14,2.69,6.69,0.0,001
2013-03-17,20.31,13.7,3.3,8.11,0.0,001
2013-03-18,20.86,12.24,3.5,4.95,0.0,001
2013-03-19,22.48,14.9,3.16,4.16,0.0,001
2013-03-20,25.43,14.72,3.45,4.66,0.0,001
2013-03-21,25.77,16.49,3.24,2.13,0.0,001
2013-03-22,28.08,17.8,3.14,5.19,0.0,001
2013-03-23,22.36,14.04,3.36,7.36,0.0,001
2013-03-24,21.85,14.08,3.61,5.68,0.0,001
2013-03-25,25.87,14.45,3.63,1.97,0.0,001
2013-03-26,27.04,18.69,3.26,2.34,0.0,001
2013-03-27,23.93,16.57,3.48,6.06,0.0,001
2013-03-28,25.46,15.58,3.59,3.37,0.0,001
2013-03-29,27.53,15.85,3.66,3.26,0.0,001
2013-03-30,27.16,17.9,3.59,1.79,0.0,001
2013-03-31,27.69,20.42,3.51,2.75,0.0,001
2013-04-01,28.3,20.79,3.21,2.13,0.0,001
2013-04-02,25.53,18.28,3.29,5.59,0.0,001
2013-04-03,26.03,17.76,3.73,2.08,0.0,001
2013-04-04,22.8,17.06,3.36,6.54,0.0,001
2013-04-05,22.71,13.98,3.8,6.83,0.0,001
2013-04-06,25.77,14.83,3.78,2.15,0.0,001
2013-04-07,26.59,18.94,3.76,2.88,0.0,001
2013-04-08,26.79,19.3,3.54,4.3,0.0,001
2013-04-09,22.33,17.0,3.12,6.37,0.0,001
2013-04-10,22.67,15.76,3.66,6.43,0.0,001
2013-04-11,22.72,14.87,3.44,5.21,0.0,001
2013-04-12,24.63,14.87,3.78,6.15,0.0,001
2013-04-13,24.35,15.66,3.8,5.47,0.0,001
2013-04-14,25.84,16.41,3.44,4.08,0.0,001
2013-04-15,26.05,16.69,3.74,5.12,0.0,001
2013-04-16,24.15,17.53,3.91,5.68,0.0,001
2013-04-17,21.53,15.7,3.9,6.5,0.0,001
2013-04-18,22.47,15.42,3.84,4.63,0.0,001
2013-04-19,23.18,15.4,3.86,4.58,0.0,001
2013-04-20,22.04,15.45,3.6,6.03,0.0,001
2013-04-21,21.21,14.59,3.87,4.86,0.0,001
2013-04-22,21.93,15.32,3.86,5.45,0.0,001
2013-04-23,23.63,15.66,3.88,4.14,0.0,001
2013-04-24,26.93,16.75,3.96,3.36,0.0,001
2013-04-25,28.6,17.74,3.84,3.73,0.0,001
2013-04-26,28.16,18.69,3.89,3.56,0.0,001
2013-04-27,29.09,19.24,3.78,1.87,0.0,001
2013-04-28,30.06,20.33,3.58,2.12,0.0,001
2013-04-29,31.59,23.15,3.94,3.51,0.0,001
2013-04-30,32.29,22.31,3.77,3.03,0.0,001
2013-05-01,32.79,22.08,3.94,3.83,0.0,001
2013-05-02,30.38,21.13,3.16,2.33,0.0,001
2013-05-03,29.2,21.8,2.8,1.83,0.0,001
2013-05-04,31.63,22.42,3.64,1.57,0.0,001
2013-05-05,31.87,22.91,3.92,2.52,0.0,001
2013-05-06,30.17,21.55,4.04,3.85,0.0,001
2013-05-07,30.11,20.55,4.08,4.43,0.0,001
2013-05-08,30.2,21.48,3.9,2.51,0.0,001
2013-05-09,28.97,21.5,3.86,4.22,0.0,001
2013-05-10,30.57,20.61,4.02,2.85,0.0,001
2013-05-11,31.19,21.15,3.77,2.21,0.05,001
2013-05-12,26.55,21.1,3.93,6.43,0.0,001
2013-05-13,29.51,20.34,4.04,2.53,0.0,001
2013-05-14,29.82,21.83,3.67,4.1,0.0,001
2013-05-15,25.48,19.54,3.9,5.98,0.0,001
2013-05-16,25.88,19.21,4.15,4.3,0.0,001
2013-05-17,29.21,20.2,3.78,3.14,0.0,001
2013-05-18,31.85,21.89,3.54,3.65,0.0,001
2013-05-19,34.48,23.59,3.76,4.08,0.0,001
2013-05-20,31.54,23.93,4.03,7.47,0.0,001
2013-05-21,31.03,21.31,4.3,4.61,0.0,001
2013-05-22,31.56,22.29,4.18,4.01,0.0,001
2013-05-23,33.04,23.46,4.11,3.12,0.0,001
2013-05-24,34.93,25.1,4.11,3.6,0.0,001
2013-05-25,35.42,24.7,3.65,6.38,0.0,001
2013-05-26,30.51,23.71,4.1,8.11,0.0,001
2013-05-27,31.2,20.6,4.31,6.81,0.0,001
2013-05-28,33.48,20.09,4.37,3.54,0.0,001
2013-05-29,33.83,22.49,4.17,2.24,0.0,001
2013-05-30,35.99,27.33,4.01,1.59,0.0,001
2013-05-31,35.61,25.37,3.94,2.1,0.0,001
2013-06-01,35.24,26.66,4.03,3.5,0.0,001
2013-06-02,36.8,24.56,4.16,2.01,0.0,001
2013-06-03,33.83,27.74,3.98,4.96,0.0,001
2013-06-04,32.5,24.32,4.07,7.34,0.0,001
2013-06-05,33.32,22.96,3.96,6.33,0.0,001
2013-06-06,34.68,23.84,3.98,4.62,0.0,001
2013-06-07,33.59,23.59,4.24,6.05,0.0,001
2013-06-08,35.24,23.74,3.63,2.53,0.0,001
2013-06-09,32.29,24.85,3.92,5.66,0.0,001
2013-06-10,31.72,20.99,4.28,5.86,0.0,001
2013-06-11,30.4,21.0,4.38,4.43,0.0,001
2013-06-12,33.89,24.53,4.17,4.05,0.0,001
2013-06-13,29.66,23.29,4.24,7.22,0.0,001
2013-06-14,28.94,21.36,4.24,6.71,0.0,001
2013-06-15,29.36,21.01,4.26,7.8,0.0,001
2013-06-16,29.8,20.35,4.24,6.97,0.0,001
2013-06-17,28.56,20.62,4.25,5.58,0.0,001
2013-06-18,30.59,22.96,4.18,3.5,0.0,001
2013-06-19,31.22,23.47,4.2,3.23,0.0,001
2013-06-20,31.77,24.18,4.24,3.14,0.0,001
2013-06-21,32.42,24.82,4.14,3.27,0.0,001
2013-06-22,32.39,24.98,3.68,3.51,0.0,001
2013-06-23,31.41,25.36,3.96,3.89,0.0,001
2013-06-24,32.02,23.54,4.26,4.87,0.0,001
2013-06-25,32.13,24.2,4.32,4.49,0.0,001
2013-06-26,33.81,23.86,4.34,4.5,0.0,001
2013-06-27,31.83,23.92,4.26,5.04,0.0,001
2013-06-28,32.38,23.97,4.22,5.21,0.0,001
2013-06-29,32.57,23.39,4.23,4.61,0.0,001
2013-06-30,31.46,24.25,4.21,5.74,0.0,001
2013-07-01,30.81,23.41,4.24,6.91,0.0,001
2013-07-02,29.58,22.07,4.22,6.94,0.0,001
2013-07-03,30.79,22.66,4.18,4.78,0.0,001
2013-07-04,31.99,22.98,4.16,4.28,0.0,001
2013-07-05,31.7,23.65,4.14,5.98,0.0,001
2013-07-06,30.83,23.55,4.11,7.17,0.0,001
2013-07-07,30.92,23.47,4.07,7.2,0.0,001
2013-07-08,32.44,24.22,4.03,7.67,0.0,001
2013-07-09,31.72,24.33,3.96,8.41,0.0,001
2013-07-10,31.61,24.09,3.98,7.94,0.0,001
2013-07-11,33.47,22.97,3.92,7.31,0.0,001
2013-07-12,32.65,22.33,4.1,6.36,0.0,001
2013-07-13,31.04,22.93,4.14,6.63,0.0,001
2013-07-14,31.75,23.85,4.11,6.5,0.0,001
2013-07-15,31.74,24.09,4.08,6.54,0.0,001
2013-07-16,32.29,24.69,3.93,6.89,0.0,001
2013-07-17,31.97,25.16,3.94,7.95,0.0,001
2013-07-18,30.81,23.81,3.94,7.89,0.0,001
2013-07-19,30.62,23.46,3.98,7.72,0.0,001
2013-07-20,32.26,22.52,4.03,6.59,0.0,001
2013-07-21,31.37,22.88,4.04,6.84,0.0,001
2013-07-22,31.29,21.95,4.14,6.25,0.0,001
2013-07-23,30.93,23.27,4.12,4.68,0.0,001
2013-07-24,31.64,24.12,4.07,4.53,0.0,001
2013-07-25,31.5,23.77,4.07,5.75,0.0,001
2013-07-26,31.4,23.74,4.04,4.57,0.0,001
2013-07-27,31.47,23.93,4.08,3.66,0.0,001
2013-07-28,32.43,24.77,4.03,2.82,0.0,001
2013-07-29,32.93,25.24,3.98,3.71,0.0,001
2013-07-30,32.12,24.87,3.98,4.26,0.0,001
2013-07-31,31.64,24.24,3.99,4.26,0.0,001
2013-08-01,32.07,25.01,4.04,3.37,0.0,001
2013-08-02,32.72,26.02,4.06,3.03,0.0,001
2013-08-03,32.52,26.07,3.98,3.64,0.0,001
2013-08-04,32.35,25.11,3.96,5.4,0.0,001
2013-08-05,32.42,24.69,3.98,4.05,0.0,001
2013-08-06,33.02,25.79,3.87,1.83,0.0,001
2013-08-07,33.53,26.01,3.88,2.07,0.0,001
2013-08-08,33.26,26.43,3.81,5.14,0.0,001
2013-08-09,33.59,25.35,3.92,6.59,0.0,001
2013-08-10,31.75,24.25,3.96,6.04,0.0,001
2013-08-11,32.37,25.1,3.82,4.69,0.0,001
2013-08-12,32.01,25.44,3.88,5.47,0.0,001
2013-08-13,32.42,24.42,3.89,5.63,0.0,001
2013-08-14,32.46,24.11,3.87,5.8,0.0,001
2013-08-15,31.84,24.27,3.78,6.03,0.0,001
2013-08-16,32.36,24.76,3.78,4.97,0.0,001
2013-08-17,33.78,24.92,3.77,5.29,0.0,001
2013-08-18,33.09,24.67,3.75,6.2,0.0,001
2013-08-19,31.51,24.89,3.8,6.64,0.0,001
2013-08-20,32.15,23.7,3.79,5.97,0.0,001
2013-08-21,32.75,24.48,3.83,4.48,0.0,001
2013-08-22,33.44,24.85,3.88,4.39,0.0,001
2013-08-23,33.46,24.73,3.86,5.48,0.0,001
2013-08-24,32.48,24.12,3.78,6.77,0.0,001
2013-08-25,31.25,23.32,3.82,5.94,0.0,001
2013-08-26,30.88,22.96,3.75,6.03,0.0,001
2013-08-27,30.88,23.13,3.66,5.38,0.0,001
2013-08-28,31.95,23.97,3.62,3.78,0.0,001
2013-08-29,32.87,24.64,3.58,4.16,0.0,001
2013-08-30,32.43,24.64,3.62,4.4,0.0,001
2013-08-31,32.33,24.78,3.64,5.68,0.0,001
2013-09-01,31.07,24.55,3.64,6.01,0.0,001
2013-09-02,31.08,24.72,3.62,4.68,0.0,001
2013-09-03,31.09,24.91,3.58,5.19,0.0,001
2013-09-04,30.14,23.84,3.66,7.31,0.0,001
2013-09-05,30.85,21.96,3.62,5.73,0.0,001
2013-09-06,31.73,23.65,3.48,4.55,0.0,001
2013-09-07,30.58,23.57,3.56,5.82,0.0,001
2013-09-08,31.05,23.02,3.65,6.03,0.0,001
2013-09-09,32.63,22.7,3.58,6.29,0.0,001
2013-09-10,30.88,22.2,3.56,6.15,0.0,001
2013-09-11,29.86,22.08,3.48,5.39,0.0,001
2013-09-12,30.55,22.45,3.48,4.45,0.0,001
2013-09-13,33.79,23.13,3.16,3.54,0.0,001
2013-09-14,34.71,25.06,3.04,5.08,0.0,001
2013-09-15,32.19,24.43,3.22,6.64,0.0,001
2013-09-16,30.57,24.34,3.3,7.1,0.0,001
2013-09-17,30.83,22.67,3.44,6.11,0.0,001
2013-09-18,32.7,24.22,3.31,4.11,0.0,001
2013-09-19,34.52,25.64,3.31,1.46,0.0,001
2013-09-20,31.66,25.53,3.16,5.65,0.0,001
2013-09-21,32.04,22.85,3.3,6.01,0.0,001
2013-09-22,30.86,23.7,3.12,4.53,0.0,001
2013-09-23,31.37,25.61,3.14,2.58,0.0,001
2013-09-24,29.6,23.51,3.22,5.73,0.0,001
2013-09-25,29.1,21.76,3.32,4.87,0.0,001
2013-09-26,29.51,21.2,3.3,4.33,0.0,001
2013-09-27,29.75,22.38,3.23,5.54,0.0,001
2013-09-28,28.81,21.64,3.22,5.81,0.0,001
2013-09-29,27.86,21.9,3.27,4.5,0.0,001
2013-09-30,27.59,21.46,3.25,4.34,0.0,001
2013-10-01,27.54,21.18,3.2,3.59,0.0,001
2013-10-02,29.86,21.63,3.19,2.25,0.0,001
2013-10-03,29.43,23.02,3.06,4.45,0.0,001
2013-10-04,29.13,20.73,3.1,5.52,0.0,001
2013-10-05,27.13,20.14,3.04,6.03,0.0,001
2013-10-06,26.91,18.09,3.14,5.64,0.0,001
2013-10-07,27.01,17.57,3.09,3.92,0.0,001
2013-10-08,28.2,19.35,3.06,3.91,0.0,001
2013-10-09,30.07,20.74,2.96,2.62,0.0,001
2013-10-10,28.5,20.35,3.03,3.01,0.0,001
2013-10-11,29.2,21.28,3.01,3.97,0.0,001
2013-10-12,28.6,20.34,2.94,5.01,0.0,001
2013-10-13,28.35,19.68,3.0,5.39,0.0,001
2013-10-14,27.41,20.4,2.92,5.34,0.0,001
2013-10-15,27.84,20.23,2.92,3.8,0.0,001
2013-10-16,27.93,19.78,2.8,4.62,0.0,001
2013-10-17,26.71,19.44,2.83,3.76,0.0,001
2013-10-18,29.5,20.97,2.8,2.09,0.0,001
2013-10-19,26.69,20.29,2.85,5.25,0.0,001
2013-10-20,27.82,19.35,2.78,3.34,0.0,001
2013-10-21,28.62,20.31,2.64,3.22,0.0,001
2013-10-22,28.85,21.96,2.68,4.22,0.0,001
2013-10-23,27.48,19.8,2.66,4.96,0.0,001
2013-10-24,26.04,19.56,2.55,4.49,0.0,001
2013-10-25,27.11,19.11,2.58,3.43,0.0,001
2013-10-26,26.08,19.36,2.72,4.73,0.0,001
2013-10-27,25.45,17.3,2.68,3.98,0.0,001
2013-10-28,26.2,17.66,2.65,3.83,0.0,001
2013-10-29,24.43,17.69,2.6,4.41,0.0,001
2013-10-30,24.37,17.97,2.54,4.66,0.0,001
2013-10-31,25.63,19.04,2.5,3.66,0.0,001
2013-11-01,26.77,18.51,2.21,4.58,0.0,001
2013-11-02,25.51,17.92,2.44,4.4,0.0,001
2013-11-03,26.24,18.42,2.31,2.97,0.0,001
2013-11-04,27.18,19.93,2.24,2.65,0.0,001
2013-11-05,26.88,20.06,2.37,3.75,0.0,001
2013-11-06,26.35,19.83,2.4,2.17,0.0,001
2013-11-07,27.54,20.05,2.34,1.5,0.0,001
2013-11-08,25.29,19.24,2.24,4.07,0.0,001
2013-11-09,24.16,19.01,2.15,4.36,0.0,001
2013-11-10,25.07,18.6,2.22,3.32,0.0,001
2013-11-11,25.86,19.62,2.28,1.65,0.0,001
2013-11-12,25.96,19.63,2.24,2.86,0.0,001
2013-11-13,25.68,19.19,2.24,3.25,0.0,001
2013-11-14,25.44,18.74,2.28,2.01,0.0,001
2013-11-15,25.15,18.63,2.3,3.95,0.0,001
2013-11-16,25.22,18.05,2.3,5.04,0.0,001
2013-11-17,23.5,16.69,2.23,5.86,0.0,001
2013-11-18,22.2,16.35,2.09,5.39,0.0,001
2013-11-19,22.4,16.42,2.08,3.42,0.0,001
2013-11-20,24.23,16.66,2.17,2.72,0.0,001
2013-11-21,23.88,16.9,2.08,2.01,0.0,001
2013-11-22,23.52,18.62,1.58,2.69,0.0,001
2013-11-23,24.91,19.24,1.9,1.69,0.0,001
2013-11-24,24.92,18.76,1.84,2.09,0.0,001
2013-11-25,26.51,21.07,2.06,1.39,0.0,001
2013-11-26,28.08,21.24,2.08,3.09,0.0,001
2013-11-27,27.59,21.52,1.96,2.58,0.0,001
2013-11-28,26.63,20.34,1.64,2.75,0.0,001
2013-11-29,24.03,19.59,1.94,4.73,0.0,001
2013-11-30,22.85,18.44,1.9,2.24,0.0,001
2013-12-01,25.88,19.94,1.5,2.76,0.0,001
2013-12-02,26.03,21.34,1.36,2.53,0.0,001
2013-12-03,26.73,20.44,1.94,2.18,0.0,001
2013-12-04,23.74,18.99,1.46,5.24,0.0,001
2013-12-05,20.7,16.58,1.68,6.12,0.0,001
2013-12-06,20.18,14.89,2.07,4.44,0.0,001
2013-12-07,21.98,16.23,1.82,4.52,0.03,001
2013-12-08,22.41,17.17,1.66,5.8,0.01,001
2013-12-09,20.58,13.76,2.08,5.95,0.01,001
2013-12-10,19.05,11.88,2.06,4.75,0.0,001
2013-12-11,17.83,10.53,1.58,7.74,0.03,001
2013-12-12,12.49,9.19,1.36,8.8,0.01,001
2013-12-13,12.61,8.37,1.28,7.6,0.33,001
2013-12-14,13.84,9.02,1.66,6.84,0.08,001
2013-12-15,15.77,8.61,2.03,3.0,0.0,001
2013-12-16,16.94,10.35,1.96,3.09,0.0,001
2013-12-17,17.49,12.11,1.94,3.16,0.0,001
2013-12-18,16.74,12.04,2.0,4.44,0.0,001
2013-12-19,17.44,12.08,2.02,2.89,0.0,001
2013-12-20,19.52,12.79,1.94,2.98,0.0,001
2013-12-21,21.8,13.31,2.0,4.24,0.0,001
2013-12-22,21.31,12.76,2.05,3.99,0.0,001
2013-12-23,21.13,12.71,2.13,3.6,0.0,001
2013-12-24,20.88,12.72,2.14,3.69,0.0,001
2013-12-25,21.57,13.94,1.84,3.86,0.0,001
2013-12-26,20.61,16.31,1.3,1.51,0.0,001
2013-12-27,21.7,15.6,1.94,1.84,0.0,001
2013-12-28,22.48,14.58,1.52,2.41,0.05,001
2013-12-29,17.85,12.81,1.99,5.84,0.0,001
2013-12-30,17.04,11.29,1.7,4.5,0.0,001
2013-12-31,18.02,12.43,1.83,4.69,0.01,001
2014-01-01,17.53,12.94,1.79,3.0,0.0,001
2014-01-02,18.84,13.22,2.05,3.52,0.0,001
2014-01-03,18.64,13.44,1.94,3.76,0.0,001
2014-01-04,18.44,13.91,1.86,5.64,0.0,001
2014-01-05,19.23,12.44,1.78,5.56,0.01,001
2014-01-06,19.02,11.32,2.06,2.3,0.0,001
2014-01-07,18.76,13.56,1.82,2.92,0.0,001
2014-01-08,19.56,13.2,2.1,2.54,0.0,001
2014-01-09,18.1,11.69,1.86,4.42,0.52,001
2014-01-10,16.27,10.39,1.54,5.92,0.03,001
2014-01-11,18.39,11.72,1.74,4.11,0.0,001
2014-01-12,18.03,11.64,2.12,2.65,0.0,001
2014-01-13,18.99,13.65,1.98,1.78,0.0,001
2014-01-14,20.91,15.48,1.82,1.15,0.0,001
2014-01-15,20.79,14.11,2.23,2.18,0.0,001
2014-01-16,21.84,14.62,2.26,2.22,0.0,001
2014-01-17,21.94,14.19,2.19,4.34,0.0,001
2014-01-18,21.35,12.12,2.28,2.64,0.0,001
2014-01-19,21.83,14.17,2.12,2.19,0.0,001
2014-01-20,21.58,15.79,2.24,1.73,0.0,001
2014-01-21,22.35,16.16,2.12,2.37,0.0,001
2014-01-22,22.83,16.21,2.14,3.47,0.0,001
2014-01-23,21.99,15.78,2.06,5.2,0.0,001
2014-01-24,21.55,15.08,2.38,4.1,0.0,001
2014-01-25,23.49,14.44,2.37,1.01,0.0,001
2014-01-26,22.37,16.38,1.69,3.79,0.0,001
2014-01-27,21.12,14.02,2.03,4.37,0.0,001
2014-01-28,17.64,11.86,2.24,5.06,0.0,001
2014-01-29,20.18,13.44,2.4,2.46,0.0,001
2014-01-30,22.19,14.65,2.5,4.22,0.0,001
2014-01-31,22.85,14.87,2.31,3.14,0.0,001
2014-02-01,21.65,16.06,2.08,3.77,0.0,001
2014-02-02,24.25,16.09,1.69,2.04,0.0,001
2014-02-03,19.43,13.19,2.25,6.52,0.0,001
2014-02-04,19.74,13.14,2.43,5.53,0.0,001
2014-02-05,19.11,12.32,2.52,5.08,0.0,001
2014-02-06,17.9,11.66,2.39,6.2,0.0,001
2014-02-07,17.9,12.2,2.6,3.7,0.0,001
2014-02-08,19.57,10.98,2.57,4.1,0.0,001
2014-02-09,20.93,13.24,2.7,2.12,0.0,001
2014-02-10,21.85,13.73,2.78,3.12,0.0,001
2014-02-11,22.57,12.7,2.82,3.42,0.0,001
2014-02-12,23.54,13.5,2.84,1.98,0.0,001
2014-02-13,23.11,15.38,2.74,3.32,0.0,001
2014-02-14,21.32,13.7,2.57,5.24,0.0,001
2014-02-15,19.57,11.85,2.31,6.0,0.06,001
2014-02-16,17.59,12.22,1.9,8.03,0.47,001
2014-02-17,19.27,11.14,2.84,3.64,0.01,001
2014-02-18,21.23,13.51,2.86,2.61,0.0,001
2014-02-19,23.95,14.42,2.93,2.43,0.0,001
2014-02-20,23.76,14.78,2.96,1.84,0.0,001
2014-02-21,24.66,16.78,2.56,2.29,0.0,001
2014-02-22,26.51,17.51,2.81,2.15,0.0,001
2014-02-23,21.18,14.88,2.83,5.33,0.0,001
2014-02-24,20.59,14.41,2.88,5.73,0.0,001
2014-02-25,20.49,13.67,3.04,6.58,0.0,001
2014-02-26,21.04,12.77,3.06,4.4,0.0,001
2014-02-27,21.28,13.2,3.04,6.43,0.0,001
2014-02-28,20.44,12.4,3.14,2.86,0.0,001
2014-03-01,22.72,15.68,2.65,2.46,0.0,001
2014-03-02,22.64,17.88,1.48,2.4,42.38,001
2014-03-03,22.68,17.55,2.0,2.0,0.78,001
2014-03-04,23.24,16.68,2.82,2.73,0.0,001
2014-03-05,23.27,16.85,2.99,1.9,0.0,001
2014-03-06,25.7,18.72,2.96,1.16,0.0,001
2014-03-07,26.45,18.32,3.02,3.14,0.0,001
2014-03-08,25.25,19.92,2.26,5.05,0.59,001
2014-03-09,21.67,16.21,0.9,2.65,10.24,001
2014-03-10,19.89,14.59,3.29,5.69,0.0,001
2014-03-11,20.77,13.87,3.32,4.57,0.0,001
2014-03-12,19.42,13.33,2.99,5.63,0.01,001
2014-03-13,16.71,12.04,2.37,5.98,0.14,001
2014-03-14,16.73,11.61,2.47,7.11,0.01,001
2014-03-15,17.12,9.41,3.47,2.72,0.0,001
2014-03-16,19.87,13.23,3.0,3.77,0.0,001
2014-03-17,23.82,15.61,2.97,3.2,0.0,001
2014-03-18,22.91,16.23,2.96,5.69,0.0,001
2014-03-19,21.11,15.19,3.2,5.08,0.0,001
2014-03-20,23.8,15.05,3.16,4.06,0.0,001
2014-03-21,23.66,15.95,3.36,4.4,0.0,001
2014-03-22,23.99,15.41,3.5,3.34,0.0,001
2014-03-23,23.41,16.54,3.1,4.06,0.0,001
2014-03-24,24.13,15.34,3.41,5.72,0.0,001
2014-03-25,22.53,15.38,3.14,6.47,0.0,001
2014-03-26,26.05,14.51,3.67,4.27,0.0,001
2014-03-27,27.02,15.13,3.69,3.34,0.0,001
2014-03-28,27.01,16.9,3.63,2.29,0.0,001
2014-03-29,28.22,18.88,3.61,2.43,0.0,001
2014-03-30,22.22,16.61,3.5,6.55,0.0,001
2014-03-31,23.41,16.12,3.56,1.41,0.0,001
2014-04-01,24.92,17.25,3.56,3.77,0.0,001
2014-04-02,21.68,13.94,3.7,6.82,0.0,001
2014-04-03,23.12,13.2,3.71,4.77,0.0,001
2014-04-04,23.01,14.14,3.82,4.29,0.0,001
2014-04-05,26.14,15.61,3.8,1.92,0.0,001
2014-04-06,28.28,18.56,3.8,1.6,0.0,001
2014-04-07,27.49,19.87,3.02,1.5,0.0,001
2014-04-08,26.37,17.51,3.76,3.94,0.0,001
2014-04-09,25.92,19.67,3.58,4.76,0.0,001
2014-04-10,23.77,16.44,3.61,5.94,0.0,001
2014-04-11,24.89,16.9,3.74,3.5,0.0,001
2014-04-12,25.09,16.45,2.73,5.08,0.0,001
2014-04-13,24.82,16.72,3.32,5.39,0.0,001
2014-04-14,25.16,16.55,3.76,2.64,0.0,001
2014-04-15,25.45,18.85,2.11,2.64,0.0,001
2014-04-16,28.5,20.14,3.68,2.45,0.0,001
2014-04-17,26.6,18.43,3.84,4.0,0.0,001
2014-04-18,29.76,19.36,3.82,2.31,0.0,001
2014-04-19,31.52,21.95,3.66,3.82,0.0,001
2014-04-20,27.4,22.12,2.95,4.65,0.15,001
2014-04-21,27.75,19.74,3.83,6.94,0.0,001
2014-04-22,29.41,18.04,3.46,3.91,0.0,001
2014-04-23,30.03,20.0,3.9,3.1,0.0,001
2014-04-24,30.91,23.28,3.44,1.79,0.0,001
2014-04-25,29.81,23.13,2.66,3.66,0.0,001
2014-04-26,27.52,19.93,3.22,5.13,0.0,001
2014-04-27,27.72,18.87,4.03,4.32,0.0,001
2014-04-28,30.07,20.73,4.13,3.28,0.0,001
2014-04-29,29.62,20.77,4.0,3.18,0.0,001
2014-04-30,29.73,20.27,4.1,5.05,0.0,001
2014-05-01,31.45,21.02,3.97,1.66,0.0,001
2014-05-02,28.59,21.25,3.89,5.29,0.0,001
2014-05-03,32.12,20.54,3.95,2.06,0.0,001
2014-05-04,31.91,24.16,3.55,3.14,0.0,001
2014-05-05,31.16,25.22,2.76,2.7,0.0,001
2014-05-06,28.97,24.84,2.26,4.98,0.25,001
2014-05-07,27.77,20.32,2.88,4.96,0.17,001
2014-05-08,25.33,18.83,3.6,5.7,1.26,001
2014-05-09,25.78,18.16,4.15,2.57,0.0,001
2014-05-10,26.64,19.24,4.18,3.25,0.0,001
2014-05-11,25.66,18.58,3.93,5.61,0.0,001
2014-05-12,24.92,17.82,4.08,6.42,0.0,001
2014-05-13,25.97,17.8,4.22,5.64,0.0,001
2014-05-14,27.72,17.99,4.3,4.05,0.0,001
2014-05-15,27.51,20.81,3.3,3.09,0.0,001
2014-05-16,32.68,21.83,3.84,3.82,0.0,001
2014-05-17,31.78,21.99,4.1,5.48,0.0,001
2014-05-18,29.43,21.56,4.16,8.44,0.0,001
2014-05-19,32.1,20.43,3.89,7.37,0.0,001
2014-05-20,31.62,20.92,3.68,5.6,0.0,001
2014-05-21,32.71,24.62,3.26,2.8,0.0,001
2014-05-22,28.28,21.11,4.01,4.97,0.0,001
2014-05-23,27.64,21.03,4.14,4.58,0.0,001
2014-05-24,28.66,20.66,4.26,4.94,0.0,001
2014-05-25,28.75,20.6,4.3,5.54,0.0,001
2014-05-26,31.83,19.99,4.24,6.03,0.0,001
2014-05-27,32.47,22.52,4.01,3.32,0.0,001
2014-05-28,31.21,25.16,3.94,4.03,0.0,001
2014-05-29,32.71,22.63,4.08,6.24,0.0,001
2014-05-30,36.37,23.82,4.12,2.69,0.0,001
2014-05-31,33.97,26.96,3.5,4.77,0.0,001
2014-06-01,28.78,22.73,4.23,8.48,0.0,001
