# SOURCE: Derived from daily_weather_openfield-research.csv and pv_microclimate_factors-research.csv
# DATE: 2026-02-23
# DESCRIPTION: Daily weather under agri-PV panels (spatial average at crop level). Open-field weather adjusted by microclimate factors for density_variant=low (GCR=30%).
# UNITS: date=YYYY-MM-DD, temp_max_c=Celsius, temp_min_c=Celsius, solar_irradiance_kwh_m2=kWh/m2/day, wind_speed_ms=m/s, precip_mm=mm/day
# LOGIC: temp_new = temp_openfield + temp_adjustment_c (-0.80C); solar_new = solar_openfield * irradiance_multiplier (0.65); wind_new = wind_openfield * wind_speed_multiplier (0.95). Precipitation passed through unchanged (no panel interception in factors).
# DEPENDENCIES: daily_weather_openfield-*.csv, pv_microclimate_factors-*.csv
# ASSUMPTIONS: Microclimate factors represent spatial average across planted area. Panel height 3m, fixed-tilt 28deg. Values from peer-reviewed agri-PV studies.
# DENSITY_VARIANT: low (ground_coverage_pct=30)
date,temp_max_c,temp_min_c,solar_irradiance_kwh_m2,wind_speed_ms,precip_mm,weather_scenario_id
2013-12-02,26.73,22.04,1.77,2.83,0.0,001
2013-12-03,27.43,21.14,2.52,2.43,0.0,001
2013-12-04,24.44,19.69,1.89,5.86,0.0,001
2013-12-05,21.4,17.28,2.19,6.84,0.0,001
2013-12-06,20.88,15.59,2.69,4.96,0.0,001
2013-12-07,22.68,16.93,2.36,5.05,0.03,001
2013-12-08,23.11,17.87,2.16,6.48,0.01,001
2013-12-09,21.28,14.46,2.7,6.65,0.01,001
2013-12-10,19.75,12.58,2.67,5.31,0.0,001
2013-12-11,18.53,11.23,2.05,8.64,0.03,001
2013-12-12,13.19,9.89,1.77,9.83,0.01,001
2013-12-13,13.31,9.07,1.66,8.49,0.33,001
2013-12-14,14.54,9.72,2.16,7.65,0.08,001
2013-12-15,16.47,9.31,2.64,3.35,0.0,001
2013-12-16,17.64,11.05,2.55,3.46,0.0,001
2013-12-17,18.19,12.81,2.53,3.53,0.0,001
2013-12-18,17.44,12.74,2.59,4.96,0.0,001
2013-12-19,18.14,12.78,2.62,3.23,0.0,001
2013-12-20,20.22,13.49,2.52,3.32,0.0,001
2013-12-21,22.5,14.01,2.6,4.74,0.0,001
2013-12-22,22.01,13.46,2.66,4.46,0.0,001
2013-12-23,21.83,13.41,2.77,4.03,0.0,001
2013-12-24,21.58,13.42,2.78,4.12,0.0,001
2013-12-25,22.27,14.64,2.39,4.31,0.0,001
2013-12-26,21.31,17.01,1.68,1.69,0.0,001
2013-12-27,22.4,16.3,2.52,2.06,0.0,001
2013-12-28,23.18,15.28,1.98,2.69,0.05,001
2013-12-29,18.55,13.51,2.59,6.53,0.0,001
2013-12-30,17.74,11.99,2.21,5.03,0.0,001
2013-12-31,18.72,13.13,2.38,5.24,0.01,001
2014-01-01,18.23,13.64,2.33,3.35,0.0,001
2014-01-02,19.54,13.92,2.66,3.93,0.0,001
2014-01-03,19.34,14.14,2.52,4.2,0.0,001
2014-01-04,19.14,14.61,2.42,6.31,0.0,001
2014-01-05,19.93,13.14,2.31,6.21,0.01,001
2014-01-06,19.72,12.02,2.68,2.57,0.0,001
2014-01-07,19.46,14.26,2.36,3.27,0.0,001
2014-01-08,20.26,13.9,2.74,2.84,0.0,001
2014-01-09,18.8,12.39,2.42,4.94,0.52,001
2014-01-10,16.97,11.09,2.0,6.62,0.03,001
2014-01-11,19.09,12.42,2.27,4.6,0.0,001
2014-01-12,18.73,12.34,2.76,2.96,0.0,001
2014-01-13,19.69,14.35,2.57,2.0,0.0,001
2014-01-14,21.61,16.18,2.37,1.28,0.0,001
2014-01-15,21.49,14.81,2.9,2.44,0.0,001
2014-01-16,22.54,15.32,2.93,2.48,0.0,001
2014-01-17,22.64,14.89,2.85,4.85,0.0,001
2014-01-18,22.05,12.82,2.96,2.95,0.0,001
2014-01-19,22.53,14.87,2.76,2.45,0.0,001
2014-01-20,22.28,16.49,2.91,1.94,0.0,001
2014-01-21,23.05,16.86,2.75,2.65,0.0,001
2014-01-22,23.53,16.91,2.78,3.88,0.0,001
2014-01-23,22.69,16.48,2.68,5.81,0.0,001
2014-01-24,22.25,15.78,3.1,4.58,0.0,001
2014-01-25,24.19,15.14,3.07,1.13,0.0,001
2014-01-26,23.07,17.08,2.2,4.24,0.0,001
2014-01-27,21.82,14.72,2.64,4.88,0.0,001
2014-01-28,18.34,12.56,2.91,5.65,0.0,001
2014-01-29,20.88,14.14,3.12,2.75,0.0,001
2014-01-30,22.89,15.35,3.25,4.71,0.0,001
2014-01-31,23.55,15.57,3.0,3.52,0.0,001
2014-02-01,22.35,16.76,2.7,4.21,0.0,001
2014-02-02,24.95,16.79,2.2,2.28,0.0,001
2014-02-03,20.13,13.89,2.92,7.29,0.0,001
2014-02-04,20.44,13.84,3.16,6.18,0.0,001
2014-02-05,19.81,13.02,3.28,5.68,0.0,001
2014-02-06,18.6,12.36,3.11,6.94,0.0,001
2014-02-07,18.6,12.9,3.37,4.13,0.0,001
2014-02-08,20.27,11.68,3.34,4.58,0.0,001
2014-02-09,21.63,13.94,3.52,2.37,0.0,001
2014-02-10,22.55,14.43,3.61,3.49,0.0,001
2014-02-11,23.27,13.4,3.67,3.82,0.0,001
2014-02-12,24.24,14.2,3.7,2.21,0.0,001
2014-02-13,23.81,16.08,3.57,3.7,0.0,001
2014-02-14,22.02,14.4,3.34,5.86,0.0,001
2014-02-15,20.27,12.55,3.0,6.71,0.06,001
2014-02-16,18.29,12.92,2.47,8.98,0.47,001
2014-02-17,19.97,11.84,3.7,4.07,0.01,001
2014-02-18,21.93,14.21,3.71,2.92,0.0,001
2014-02-19,24.65,15.12,3.81,2.72,0.0,001
2014-02-20,24.46,15.48,3.85,2.06,0.0,001
2014-02-21,25.36,17.48,3.32,2.56,0.0,001
2014-02-22,27.21,18.21,3.65,2.4,0.0,001
2014-02-23,21.88,15.58,3.68,5.96,0.0,001
2014-02-24,21.29,15.11,3.74,6.4,0.0,001
2014-02-25,21.19,14.37,3.95,7.35,0.0,001
2014-02-26,21.74,13.47,3.98,4.92,0.0,001
2014-02-27,21.98,13.9,3.95,7.18,0.0,001
2014-02-28,21.14,13.1,4.08,3.2,0.0,001
2014-03-01,23.42,16.38,3.44,2.76,0.0,001
2014-03-02,23.34,18.58,1.92,2.68,42.38,001
2014-03-03,23.38,18.25,2.59,2.23,0.78,001
2014-03-04,23.94,17.38,3.66,3.05,0.0,001
2014-03-05,23.97,17.55,3.89,2.12,0.0,001
2014-03-06,26.4,19.42,3.85,1.3,0.0,001
2014-03-07,27.15,19.02,3.93,3.52,0.0,001
2014-03-08,25.95,20.62,2.94,5.64,0.59,001
2014-03-09,22.37,16.91,1.17,2.96,10.24,001
2014-03-10,20.59,15.29,4.28,6.36,0.0,001
2014-03-11,21.47,14.57,4.32,5.11,0.0,001
2014-03-12,20.12,14.03,3.89,6.29,0.01,001
2014-03-13,17.41,12.74,3.08,6.68,0.14,001
2014-03-14,17.43,12.31,3.21,7.95,0.01,001
2014-03-15,17.82,10.11,4.51,3.04,0.0,001
2014-03-16,20.57,13.93,3.89,4.21,0.0,001
2014-03-17,24.52,16.31,3.86,3.58,0.0,001
2014-03-18,23.61,16.93,3.84,6.36,0.0,001
2014-03-19,21.81,15.89,4.15,5.68,0.0,001
2014-03-20,24.5,15.75,4.11,4.54,0.0,001
2014-03-21,24.36,16.65,4.37,4.92,0.0,001
2014-03-22,24.69,16.11,4.55,3.73,0.0,001
2014-03-23,24.11,17.24,4.02,4.54,0.0,001
2014-03-24,24.83,16.04,4.43,6.39,0.0,001
2014-03-25,23.23,16.08,4.08,7.23,0.0,001
2014-03-26,26.75,15.21,4.77,4.77,0.0,001
2014-03-27,27.72,15.83,4.8,3.73,0.0,001
2014-03-28,27.71,17.6,4.72,2.56,0.0,001
2014-03-29,28.92,19.58,4.69,2.72,0.0,001
2014-03-30,22.92,17.31,4.55,7.32,0.0,001
2014-03-31,24.11,16.82,4.62,1.58,0.0,001
2014-04-01,25.62,17.95,4.63,4.22,0.0,001
2014-04-02,22.38,14.64,4.8,7.62,0.0,001
2014-04-03,23.82,13.9,4.82,5.33,0.0,001
2014-04-04,23.71,14.84,4.97,4.8,0.0,001
2014-04-05,26.84,16.31,4.95,2.15,0.0,001
2014-04-06,28.98,19.26,4.94,1.79,0.0,001
2014-04-07,28.19,20.57,3.93,1.68,0.0,001
2014-04-08,27.07,18.21,4.88,4.4,0.0,001
2014-04-09,26.62,20.37,4.66,5.32,0.0,001
2014-04-10,24.47,17.14,4.69,6.64,0.0,001
2014-04-11,25.59,17.6,4.86,3.91,0.0,001
2014-04-12,25.79,17.15,3.55,5.68,0.0,001
2014-04-13,25.52,17.42,4.32,6.02,0.0,001
2014-04-14,25.86,17.25,4.89,2.94,0.0,001
2014-04-15,26.15,19.55,2.74,2.95,0.0,001
2014-04-16,29.2,20.84,4.79,2.74,0.0,001
2014-04-17,27.3,19.13,4.99,4.46,0.0,001
2014-04-18,30.46,20.06,4.97,2.58,0.0,001
2014-04-19,32.22,22.65,4.75,4.27,0.0,001
2014-04-20,28.1,22.82,3.84,5.2,0.15,001
2014-04-21,28.45,20.44,4.98,7.76,0.0,001
2014-04-22,30.11,18.74,4.49,4.37,0.0,001
2014-04-23,30.73,20.7,5.07,3.47,0.0,001
2014-04-24,31.61,23.98,4.48,2.0,0.0,001
2014-04-25,30.51,23.83,3.45,4.09,0.0,001
2014-04-26,28.22,20.63,4.19,5.74,0.0,001
2014-04-27,28.42,19.57,5.24,4.83,0.0,001
2014-04-28,30.77,21.43,5.37,3.67,0.0,001
2014-04-29,30.32,21.47,5.21,3.55,0.0,001
2014-04-30,30.43,20.97,5.33,5.64,0.0,001
2014-05-01,32.15,21.72,5.16,1.85,0.0,001
2014-05-02,29.29,21.95,5.06,5.91,0.0,001
2014-05-03,32.82,21.24,5.14,2.3,0.0,001
2014-05-04,32.61,24.86,4.62,3.51,0.0,001
2014-05-05,31.86,25.92,3.59,3.02,0.0,001
2014-05-06,29.67,25.54,2.93,5.57,0.25,001
2014-05-07,28.47,21.02,3.74,5.55,0.17,001
2014-05-08,26.03,19.53,4.68,6.36,1.26,001
2014-05-09,26.48,18.86,5.4,2.87,0.0,001
2014-05-10,27.34,19.94,5.44,3.63,0.0,001
2014-05-11,26.36,19.28,5.11,6.27,0.0,001
2014-05-12,25.62,18.52,5.3,7.17,0.0,001
2014-05-13,26.67,18.5,5.49,6.3,0.0,001
2014-05-14,28.42,18.69,5.59,4.53,0.0,001
2014-05-15,28.21,21.51,4.3,3.46,0.0,001
2014-05-16,33.38,22.53,5.0,4.27,0.0,001
2014-05-17,32.48,22.69,5.32,6.13,0.0,001
2014-05-18,30.13,22.26,5.4,9.43,0.0,001
2014-05-19,32.8,21.13,5.06,8.24,0.0,001
2014-05-20,32.32,21.62,4.79,6.26,0.0,001
2014-05-21,33.41,25.32,4.24,3.13,0.0,001
2014-05-22,28.98,21.81,5.21,5.56,0.0,001
2014-05-23,28.34,21.73,5.38,5.12,0.0,001
2014-05-24,29.36,21.36,5.53,5.52,0.0,001
2014-05-25,29.45,21.3,5.59,6.19,0.0,001
2014-05-26,32.53,20.69,5.52,6.74,0.0,001
2014-05-27,33.17,23.22,5.21,3.71,0.0,001
2014-05-28,31.91,25.86,5.12,4.5,0.0,001
2014-05-29,33.41,23.33,5.3,6.97,0.0,001
2014-05-30,37.07,24.52,5.36,3.01,0.0,001
2014-05-31,34.67,27.66,4.55,5.33,0.0,001
2014-06-01,29.48,23.43,5.5,9.48,0.0,001
2014-06-02,29.73,20.29,5.64,7.56,0.0,001
2014-06-03,34.98,22.25,5.25,2.64,0.0,001
2014-06-04,34.29,26.87,5.02,2.15,0.0,001
2014-06-05,34.11,24.79,4.64,7.3,0.0,001
2014-06-06,28.81,22.38,5.52,8.23,0.0,001
2014-06-07,28.42,21.07,5.58,6.83,0.0,001
2014-06-08,29.31,21.75,5.54,5.09,0.0,001
2014-06-09,29.95,22.36,5.5,5.61,0.0,001
2014-06-10,30.49,22.7,5.51,6.3,0.0,001
2014-06-11,31.65,22.97,5.49,4.27,0.0,001
2014-06-12,31.42,24.8,5.14,4.08,0.0,001
2014-06-13,29.14,22.89,5.51,5.8,0.0,001
2014-06-14,30.72,23.08,5.46,5.04,0.0,001
2014-06-15,32.69,24.37,5.51,5.83,0.0,001
2014-06-16,34.75,25.48,5.48,2.54,0.0,001
2014-06-17,35.23,27.25,5.43,4.53,0.0,001
2014-06-18,32.7,24.24,5.62,5.93,0.0,001
2014-06-19,36.1,24.07,5.47,5.32,0.0,001
2014-06-20,36.9,25.72,5.39,4.87,0.0,001
2014-06-21,30.64,24.85,5.38,8.76,0.0,001
2014-06-22,30.02,22.39,5.59,5.6,0.0,001
2014-06-23,31.05,22.99,5.6,6.33,0.0,001
2014-06-24,30.93,22.85,5.51,6.45,0.0,001
2014-06-25,30.76,22.55,5.58,5.69,0.0,001
2014-06-26,31.61,23.18,5.67,3.95,0.0,001
2014-06-27,36.06,25.12,5.58,3.46,0.0,001
2014-06-28,38.68,26.74,5.56,2.12,0.0,001
2014-06-29,36.38,27.63,5.44,3.56,0.0,001
2014-06-30,35.29,26.07,5.36,5.05,0.0,001
2014-07-01,33.91,25.38,5.32,7.14,0.0,001
2014-07-02,33.89,25.05,5.43,6.36,0.0,001
2014-07-03,35.4,25.29,5.51,6.8,0.0,001
2014-07-04,33.21,24.54,5.55,5.35,0.0,001
2014-07-05,33.03,25.48,5.37,4.97,0.0,001
2014-07-06,32.29,24.9,5.41,5.09,0.0,001
2014-07-07,32.3,25.37,5.38,5.87,0.0,001
2014-07-08,32.39,24.87,5.42,5.66,0.0,001
2014-07-09,33.35,24.53,5.45,4.77,0.0,001
2014-07-10,34.84,25.89,5.45,3.57,0.0,001
2014-07-11,35.49,26.88,5.51,5.37,0.0,001
2014-07-12,39.87,26.25,5.43,4.78,0.0,001
2014-07-13,36.21,27.66,5.23,7.07,0.0,001
2014-07-14,32.7,25.59,5.5,8.12,0.0,001
2014-07-15,32.06,23.9,5.46,7.39,0.0,001
2014-07-16,32.97,23.74,5.53,7.55,0.0,001
2014-07-17,31.93,24.02,5.41,7.57,0.0,001
2014-07-18,32.14,24.74,5.39,6.97,0.0,001
2014-07-19,31.51,24.2,5.29,7.92,0.0,001
2014-07-20,31.06,23.84,5.36,6.62,0.0,001
2014-07-21,31.76,24.91,5.19,3.55,0.0,001
2014-07-22,31.96,25.51,5.12,3.96,0.0,001
2014-07-23,32.2,25.89,5.08,4.07,0.0,001
2014-07-24,33.44,26.28,5.21,3.93,0.0,001
2014-07-25,33.29,25.64,5.37,5.12,0.0,001
2014-07-26,32.7,25.59,5.13,5.08,0.0,001
2014-07-27,33.13,26.59,5.22,4.76,0.0,001
2014-07-28,32.96,25.55,5.26,6.17,0.0,001
2014-07-29,33.62,24.73,5.19,5.59,0.0,001
2014-07-30,36.94,25.21,5.28,5.45,0.0,001
2014-07-31,33.13,25.4,5.36,6.8,0.0,001
2014-08-01,33.44,24.89,5.37,5.12,0.0,001
2014-08-02,35.42,26.25,5.28,5.79,0.0,001
2014-08-03,32.75,25.68,5.27,6.73,0.0,001
2014-08-04,31.98,24.78,5.2,5.85,0.0,001
2014-08-05,32.85,25.28,5.19,4.74,0.0,001
2014-08-06,34.13,27.23,5.08,2.33,0.0,001
2014-08-07,35.17,27.76,5.12,2.19,0.0,001
2014-08-08,33.91,26.45,5.02,6.21,0.0,001
2014-08-09,31.82,25.12,5.23,7.5,0.0,001
2014-08-10,32.25,24.9,5.15,5.28,0.0,001
2014-08-11,33.13,25.1,5.06,4.61,0.0,001
2014-08-12,33.2,26.4,5.0,6.13,0.0,001
2014-08-13,32.99,26.15,5.01,5.79,0.0,001
2014-08-14,34.64,26.39,4.94,6.38,0.0,001
2014-08-15,35.16,26.36,4.98,6.93,0.0,001
2014-08-16,34.84,26.31,5.07,5.96,0.0,001
2014-08-17,32.49,25.6,5.06,6.2,0.0,001
2014-08-18,32.69,26.01,4.69,3.34,0.0,001
2014-08-19,34.42,26.06,4.85,3.32,0.0,001
2014-08-20,33.67,26.52,4.71,5.85,0.0,001
2014-08-21,33.15,27.11,4.48,7.52,0.0,001
2014-08-22,34.24,25.91,4.75,7.4,0.0,001
2014-08-23,36.44,25.12,5.01,6.33,0.0,001
2014-08-24,36.44,26.58,4.89,5.77,0.0,001
2014-08-25,35.24,26.76,5.02,5.86,0.0,001
2014-08-26,35.73,26.27,5.05,6.59,0.0,001
2014-08-27,33.66,25.63,4.92,6.53,0.0,001
2014-08-28,33.0,25.04,4.93,6.15,0.0,001
2014-08-29,34.07,25.97,4.84,6.36,0.0,001
2014-08-30,33.19,25.39,4.76,7.1,0.0,001
2014-08-31,33.23,25.1,4.73,7.84,0.0,001
2014-09-01,31.81,24.76,4.77,8.18,0.0,001
2014-09-02,31.88,23.95,4.88,6.85,0.0,001
2014-09-03,31.73,23.35,4.73,6.13,0.0,001
2014-09-04,37.0,23.87,4.8,4.87,0.0,001
2014-09-05,33.92,26.42,4.69,6.48,0.0,001
2014-09-06,31.41,24.62,4.71,6.36,0.0,001
2014-09-07,31.13,24.03,4.71,5.74,0.0,001
2014-09-08,31.14,23.94,4.67,5.72,0.0,001
2014-09-09,31.35,23.62,4.65,5.61,0.0,001
2014-09-10,30.78,23.01,4.58,5.91,0.0,001
2014-09-11,31.49,23.71,4.54,5.84,0.0,001
2014-09-12,31.63,24.09,4.54,6.73,0.0,001
2014-09-13,30.98,22.92,4.48,6.77,0.0,001
2014-09-14,30.95,22.78,4.56,6.55,0.0,001
2014-09-15,31.67,23.06,4.57,6.16,0.0,001
2014-09-16,33.69,22.96,4.54,4.42,0.0,001
2014-09-17,34.94,26.55,4.3,1.81,0.0,001
2014-09-18,30.62,25.02,4.17,6.74,0.0,001
2014-09-19,30.42,23.71,4.37,6.81,0.0,001
2014-09-20,30.96,22.4,4.38,7.21,0.0,001
2014-09-21,31.0,22.11,4.36,5.55,0.0,001
2014-09-22,31.88,22.85,4.38,5.38,0.0,001
2014-09-23,32.58,23.08,4.33,4.93,0.0,001
2014-09-24,37.12,24.76,4.26,3.75,0.0,001
2014-09-25,37.06,26.22,4.17,5.24,0.0,001
2014-09-26,33.95,24.38,4.21,6.9,0.0,001
2014-09-27,36.27,23.98,4.19,3.77,0.0,001
2014-09-28,31.3,25.68,4.02,7.05,0.0,001
2014-09-29,27.96,22.87,4.03,7.3,0.0,001
2014-09-30,28.09,21.43,4.13,5.99,0.0,001
2014-10-01,29.98,21.02,3.91,6.11,0.0,001
2014-10-02,28.98,20.8,4.17,5.09,0.0,001
2014-10-03,28.48,21.2,4.09,4.24,0.0,001
2014-10-04,28.71,21.26,4.02,5.39,0.0,001
2014-10-05,29.4,21.36,3.98,6.02,0.0,001
2014-10-06,31.75,22.32,3.74,5.52,0.0,001
2014-10-07,32.76,25.1,3.7,4.48,0.0,001
2014-10-08,32.53,24.69,3.23,5.39,0.0,001
2014-10-09,29.88,23.85,2.78,6.34,0.0,001
2014-10-10,29.42,23.76,3.42,3.8,0.0,001
2014-10-11,28.84,22.57,3.58,6.39,0.0,001
2014-10-12,27.86,21.66,3.64,5.27,0.0,001
2014-10-13,28.24,21.37,3.61,5.67,0.0,001
2014-10-14,27.64,21.06,3.65,5.43,0.0,001
2014-10-15,27.06,20.55,3.71,5.22,0.0,001
2014-10-16,27.72,20.66,3.68,5.44,0.0,001
2014-10-17,28.76,19.73,3.76,4.27,0.0,001
2014-10-18,30.56,21.12,3.76,4.61,0.0,001
2014-10-19,28.34,21.87,3.54,6.33,0.0,001
2014-10-20,27.5,20.26,3.67,6.36,0.0,001
2014-10-21,26.24,20.8,3.63,2.89,0.0,001
2014-10-22,27.2,20.86,3.58,2.09,0.0,001
2014-10-23,26.96,20.24,3.5,5.53,0.0,001
2014-10-24,28.71,20.16,3.52,4.61,0.0,001
2014-10-25,28.92,20.7,3.56,4.9,0.0,001
2014-10-26,29.58,21.21,3.55,3.96,0.0,001
2014-10-27,29.06,21.88,3.5,4.15,0.0,001
2014-10-28,27.77,20.45,3.41,5.07,0.0,001
2014-10-29,26.43,19.34,3.36,5.5,0.0,001
2014-10-30,25.95,19.09,3.36,6.47,0.0,001
2014-10-31,25.11,18.84,3.32,6.3,0.0,001
2014-11-01,26.68,19.35,2.98,4.61,0.0,001
2014-11-02,27.92,21.71,3.15,1.85,0.0,001
2014-11-03,26.14,20.29,3.07,6.18,0.0,001
2014-11-04,24.22,19.05,3.17,5.88,0.0,001
2014-11-05,24.61,17.53,2.87,4.39,0.0,001
2014-11-06,27.52,19.45,3.13,4.1,0.0,001
2014-11-07,27.64,19.43,2.94,3.61,0.0,001
2014-11-08,27.05,20.66,2.65,2.73,0.0,001
2014-11-09,28.36,21.82,3.04,2.38,0.0,001
2014-11-10,27.36,20.31,3.04,4.06,0.0,001
2014-11-11,26.98,19.47,2.94,5.14,0.0,001
2014-11-12,24.91,18.79,3.09,5.02,0.0,001
2014-11-13,25.26,19.32,2.94,3.1,0.0,001
2014-11-14,26.21,19.97,2.97,0.82,0.0,001
2014-11-15,24.97,19.04,2.91,4.61,0.0,001
2014-11-16,23.46,17.57,2.94,6.21,0.0,001
2014-11-17,23.72,17.83,2.86,5.33,0.0,001
2014-11-18,24.75,18.03,2.9,3.63,0.0,001
2014-11-19,26.41,19.06,2.65,3.53,0.0,001
2014-11-20,25.62,19.35,2.74,3.74,0.0,001
2014-11-21,24.02,18.07,2.88,5.82,0.0,001
2014-11-22,22.31,16.89,2.89,6.52,0.0,001
2014-11-23,20.92,15.89,2.67,6.71,0.0,001
2014-11-24,19.78,14.76,2.56,6.64,0.0,001
2014-11-25,20.05,14.82,2.8,5.02,0.0,001
2014-11-26,20.04,14.9,2.29,5.85,0.0,001
2014-11-27,20.56,13.84,2.77,6.18,0.0,001
2014-11-28,22.53,13.96,2.87,4.51,0.0,001
2014-11-29,23.19,15.75,2.8,3.85,0.0,001
2014-11-30,24.15,15.41,2.77,4.35,0.0,001
2014-12-01,24.76,15.98,2.74,3.39,0.0,001
2014-12-02,25.0,17.5,2.7,1.54,0.0,001
2014-12-03,25.65,18.12,2.61,2.5,0.0,001
2014-12-04,25.61,21.45,1.85,1.14,0.0,001
2014-12-05,25.99,19.82,2.51,2.12,0.0,001
2014-12-06,25.81,19.39,2.41,2.27,0.0,001
2014-12-07,24.8,19.02,2.27,2.33,0.01,001
2014-12-08,25.57,19.58,2.16,2.98,0.11,001
2014-12-09,24.77,17.32,2.3,4.11,0.45,001
2014-12-10,22.36,15.7,2.57,3.11,0.0,001
2014-12-11,26.03,18.82,2.5,1.91,0.0,001
2014-12-12,24.68,18.33,2.37,3.72,0.05,001
2014-12-13,21.28,15.6,2.5,7.92,0.0,001
2014-12-14,20.94,14.6,2.61,6.89,0.01,001
2014-12-15,22.17,14.36,2.63,4.35,0.01,001
2014-12-16,22.25,14.92,2.61,3.48,0.0,001
2014-12-17,22.2,15.99,2.09,3.7,0.0,001
2014-12-18,22.79,17.93,2.3,1.5,0.0,001
2014-12-19,22.17,16.5,2.57,4.6,0.0,001
2014-12-20,21.28,16.25,2.26,4.59,0.0,001
2014-12-21,21.13,14.14,2.32,5.5,0.0,001
2014-12-22,20.22,13.06,2.54,5.28,0.0,001
2014-12-23,19.91,13.33,2.68,5.94,0.0,001
2014-12-24,21.08,13.07,2.72,2.67,0.0,001
2014-12-25,22.81,15.51,2.66,3.08,0.0,001
2014-12-26,21.99,15.48,2.46,4.7,0.0,001
2014-12-27,20.7,15.4,2.55,3.57,0.0,001
2014-12-28,19.08,13.57,2.57,6.35,0.0,001
2014-12-29,20.25,13.42,2.63,4.34,0.0,001
2014-12-30,20.52,14.35,2.73,4.98,0.0,001
2014-12-31,22.28,14.9,2.64,3.45,0.0,001
2015-01-01,21.22,14.79,2.33,8.23,0.0,001
2015-01-02,19.78,13.56,2.19,6.56,0.0,001
2015-01-03,18.15,13.54,2.52,8.12,0.0,001
2015-01-04,17.39,10.84,2.63,6.84,0.0,001
2015-01-05,16.69,11.8,2.74,3.22,0.0,001
2015-01-06,17.88,11.2,2.33,6.79,0.0,001
2015-01-07,14.13,9.85,2.23,9.72,0.03,001
2015-01-08,14.25,8.84,2.14,8.21,0.03,001
2015-01-09,12.8,8.81,1.66,9.9,0.03,001
2015-01-10,13.45,7.03,2.63,5.79,0.01,001
2015-01-11,15.97,9.07,1.59,6.18,0.06,001
2015-01-12,18.1,10.59,2.82,2.6,0.0,001
2015-01-13,18.57,13.47,2.8,1.38,0.0,001
2015-01-14,17.19,11.51,2.65,5.89,0.0,001
2015-01-15,16.69,9.75,2.42,5.28,0.03,001
2015-01-16,17.33,11.36,2.5,4.8,0.02,001
2015-01-17,17.23,11.61,2.49,5.83,0.0,001
2015-01-18,19.82,11.41,2.91,2.9,0.0,001
2015-01-19,19.26,13.75,2.81,2.59,0.0,001
2015-01-20,21.72,14.51,3.02,1.62,0.0,001
2015-01-21,23.61,15.88,3.02,1.76,0.0,001
2015-01-22,23.86,17.07,3.08,1.65,0.0,001
2015-01-23,23.51,18.3,2.14,1.63,0.0,001
2015-01-24,24.75,19.53,2.65,2.05,0.0,001
2015-01-25,23.05,18.69,2.77,2.2,0.0,001
2015-01-26,22.45,18.22,2.07,2.51,0.0,001
2015-01-27,22.92,17.65,2.67,2.55,0.0,001
2015-01-28,20.69,15.03,2.24,6.73,0.0,001
2015-01-29,19.54,13.85,2.79,4.98,0.0,001
2015-01-30,18.53,12.18,3.25,5.56,0.0,001
2015-01-31,19.69,12.07,3.29,4.24,0.0,001
2015-02-01,22.06,14.32,3.35,3.19,0.0,001
2015-02-02,23.29,15.85,2.78,2.07,0.0,001
2015-02-03,23.77,15.23,3.09,4.18,0.0,001
2015-02-04,22.29,14.96,3.25,5.43,0.0,001
2015-02-05,23.6,16.25,3.04,3.52,0.0,001
2015-02-06,26.34,19.02,2.9,2.06,0.0,001
2015-02-07,24.62,17.78,3.11,3.1,0.0,001
2015-02-08,20.7,15.43,3.28,7.18,0.0,001
2015-02-09,21.65,13.88,3.43,4.63,0.0,001
2015-02-10,22.29,13.69,3.26,5.69,0.0,001
2015-02-11,16.59,10.9,2.65,8.69,0.0,001
2015-02-12,15.55,9.53,2.7,6.46,0.0,001
2015-02-13,15.87,10.3,3.33,5.79,0.0,001
2015-02-14,17.26,10.85,3.2,2.81,0.0,001
2015-02-15,19.54,12.88,2.48,2.63,0.29,001
2015-02-16,18.89,12.32,3.54,5.43,0.0,001
2015-02-17,17.33,13.54,1.39,4.4,0.05,001
2015-02-18,19.03,12.56,3.63,6.9,0.0,001
2015-02-19,16.36,9.8,3.63,8.38,0.02,001
2015-02-20,13.44,8.33,2.68,9.9,0.04,001
2015-02-21,15.39,9.95,2.68,8.67,0.07,001
2015-02-22,17.34,10.89,3.59,1.62,0.0,001
2015-02-23,21.79,15.21,2.87,1.94,0.03,001
2015-02-24,24.52,16.08,2.05,5.67,0.05,001
2015-02-25,21.46,13.42,3.84,5.73,0.0,001
2015-02-26,24.88,15.11,3.79,3.1,0.0,001
2015-02-27,25.11,17.63,3.7,4.51,0.0,001
2015-02-28,22.71,16.52,3.48,7.45,0.0,001
2015-03-01,22.31,14.33,3.78,7.43,0.0,001
2015-03-02,22.41,14.9,3.76,7.57,0.0,001
2015-03-03,23.65,16.36,3.8,6.6,0.0,001
2015-03-04,21.78,13.96,3.85,7.03,0.0,001
2015-03-05,22.42,13.6,4.11,4.4,0.0,001
2015-03-06,26.2,15.77,4.14,2.67,0.0,001
2015-03-07,26.34,17.47,4.02,2.38,0.0,001
2015-03-08,26.4,18.0,3.79,3.16,0.0,001
2015-03-09,27.82,19.92,3.93,2.93,0.0,001
2015-03-10,29.19,21.35,3.06,3.71,0.01,001
