# SOURCE: Derived from daily_weather_openfield-research.csv and pv_microclimate_factors-research.csv
# DATE: 2026-02-23
# DESCRIPTION: Daily weather under agri-PV panels (spatial average at crop level). Open-field weather adjusted by microclimate factors for density_variant=high (GCR=80%).
# UNITS: date=YYYY-MM-DD, temp_max_c=Celsius, temp_min_c=Celsius, solar_irradiance_kwh_m2=kWh/m2/day, wind_speed_ms=m/s, precip_mm=mm/day
# LOGIC: temp_new = temp_openfield + temp_adjustment_c (-2.50C); solar_new = solar_openfield * irradiance_multiplier (0.35); wind_new = wind_openfield * wind_speed_multiplier (0.60). Precipitation passed through unchanged (no panel interception in factors).
# DEPENDENCIES: daily_weather_openfield-*.csv, pv_microclimate_factors-*.csv
# ASSUMPTIONS: Microclimate factors represent spatial average across planted area. Panel height 3m, fixed-tilt 28deg. Values from peer-reviewed agri-PV studies.
# DENSITY_VARIANT: high (ground_coverage_pct=80)
date,temp_max_c,temp_min_c,solar_irradiance_kwh_m2,wind_speed_ms,precip_mm,weather_scenario_id
2013-06-16,28.8,19.35,2.96,4.92,0.0,001
2013-06-17,27.56,19.62,2.97,3.94,0.0,001
2013-06-18,29.59,21.96,2.93,2.47,0.0,001
2013-06-19,30.22,22.47,2.94,2.28,0.0,001
2013-06-20,30.77,23.18,2.96,2.22,0.0,001
2013-06-21,31.42,23.82,2.89,2.31,0.0,001
2013-06-22,31.39,23.98,2.58,2.48,0.0,001
2013-06-23,30.41,24.36,2.78,2.75,0.0,001
2013-06-24,31.02,22.54,2.98,3.44,0.0,001
2013-06-25,31.13,23.2,3.02,3.17,0.0,001
2013-06-26,32.81,22.86,3.03,3.17,0.0,001
2013-06-27,30.83,22.92,2.98,3.56,0.0,001
2013-06-28,31.38,22.97,2.96,3.68,0.0,001
2013-06-29,31.57,22.39,2.96,3.25,0.0,001
2013-06-30,30.46,23.25,2.95,4.05,0.0,001
2013-07-01,29.81,22.41,2.97,4.88,0.0,001
2013-07-02,28.58,21.07,2.95,4.9,0.0,001
2013-07-03,29.79,21.66,2.93,3.37,0.0,001
2013-07-04,30.99,21.98,2.91,3.02,0.0,001
2013-07-05,30.7,22.65,2.9,4.22,0.0,001
2013-07-06,29.83,22.55,2.87,5.06,0.0,001
2013-07-07,29.92,22.47,2.85,5.08,0.0,001
2013-07-08,31.44,23.22,2.82,5.41,0.0,001
2013-07-09,30.72,23.33,2.77,5.93,0.0,001
2013-07-10,30.61,23.09,2.78,5.6,0.0,001
2013-07-11,32.47,21.97,2.74,5.16,0.0,001
2013-07-12,31.65,21.33,2.87,4.49,0.0,001
2013-07-13,30.04,21.93,2.9,4.68,0.0,001
2013-07-14,30.75,22.85,2.87,4.59,0.0,001
2013-07-15,30.74,23.09,2.86,4.61,0.0,001
2013-07-16,31.29,23.69,2.75,4.87,0.0,001
2013-07-17,30.97,24.16,2.76,5.61,0.0,001
2013-07-18,29.81,22.81,2.75,5.57,0.0,001
2013-07-19,29.62,22.46,2.78,5.45,0.0,001
2013-07-20,31.26,21.52,2.82,4.65,0.0,001
2013-07-21,30.37,21.88,2.83,4.83,0.0,001
2013-07-22,30.29,20.95,2.9,4.41,0.0,001
2013-07-23,29.93,22.27,2.88,3.3,0.0,001
2013-07-24,30.64,23.12,2.85,3.2,0.0,001
2013-07-25,30.5,22.77,2.85,4.06,0.0,001
2013-07-26,30.4,22.74,2.83,3.23,0.0,001
2013-07-27,30.47,22.93,2.86,2.58,0.0,001
2013-07-28,31.43,23.77,2.82,1.99,0.0,001
2013-07-29,31.93,24.24,2.79,2.62,0.0,001
2013-07-30,31.12,23.87,2.79,3.01,0.0,001
2013-07-31,30.64,23.24,2.79,3.01,0.0,001
2013-08-01,31.07,24.01,2.82,2.38,0.0,001
2013-08-02,31.72,25.02,2.84,2.14,0.0,001
2013-08-03,31.52,25.07,2.79,2.57,0.0,001
2013-08-04,31.35,24.11,2.77,3.81,0.0,001
2013-08-05,31.42,23.69,2.79,2.86,0.0,001
2013-08-06,32.02,24.79,2.71,1.29,0.0,001
2013-08-07,32.53,25.01,2.72,1.46,0.0,001
2013-08-08,32.26,25.43,2.67,3.63,0.0,001
2013-08-09,32.59,24.35,2.74,4.65,0.0,001
2013-08-10,30.75,23.25,2.77,4.27,0.0,001
2013-08-11,31.37,24.1,2.68,3.31,0.0,001
2013-08-12,31.01,24.44,2.72,3.86,0.0,001
2013-08-13,31.42,23.42,2.72,3.97,0.0,001
2013-08-14,31.46,23.11,2.71,4.09,0.0,001
2013-08-15,30.84,23.27,2.65,4.26,0.0,001
2013-08-16,31.36,23.76,2.64,3.51,0.0,001
2013-08-17,32.78,23.92,2.64,3.73,0.0,001
2013-08-18,32.09,23.67,2.62,4.37,0.0,001
2013-08-19,30.51,23.89,2.66,4.69,0.0,001
2013-08-20,31.15,22.7,2.65,4.21,0.0,001
2013-08-21,31.75,23.48,2.68,3.16,0.0,001
2013-08-22,32.44,23.85,2.71,3.1,0.0,001
2013-08-23,32.46,23.73,2.7,3.87,0.0,001
2013-08-24,31.48,23.12,2.64,4.78,0.0,001
2013-08-25,30.25,22.32,2.67,4.19,0.0,001
2013-08-26,29.88,21.96,2.62,4.26,0.0,001
2013-08-27,29.88,22.13,2.56,3.8,0.0,001
2013-08-28,30.95,22.97,2.54,2.67,0.0,001
2013-08-29,31.87,23.64,2.51,2.94,0.0,001
2013-08-30,31.43,23.64,2.53,3.11,0.0,001
2013-08-31,31.33,23.78,2.55,4.01,0.0,001
2013-09-01,30.07,23.55,2.55,4.24,0.0,001
2013-09-02,30.08,23.72,2.53,3.3,0.0,001
2013-09-03,30.09,23.91,2.5,3.67,0.0,001
2013-09-04,29.14,22.84,2.56,5.16,0.0,001
2013-09-05,29.85,20.96,2.53,4.04,0.0,001
2013-09-06,30.73,22.65,2.44,3.21,0.0,001
2013-09-07,29.58,22.57,2.49,4.11,0.0,001
2013-09-08,30.05,22.02,2.55,4.25,0.0,001
2013-09-09,31.63,21.7,2.51,4.44,0.0,001
2013-09-10,29.88,21.2,2.5,4.34,0.0,001
2013-09-11,28.86,21.08,2.43,3.8,0.0,001
2013-09-12,29.55,21.45,2.43,3.14,0.0,001
2013-09-13,32.79,22.13,2.21,2.5,0.0,001
2013-09-14,33.71,24.06,2.13,3.59,0.0,001
2013-09-15,31.19,23.43,2.26,4.69,0.0,001
2013-09-16,29.57,23.34,2.31,5.01,0.0,001
2013-09-17,29.83,21.67,2.41,4.31,0.0,001
2013-09-18,31.7,23.22,2.32,2.9,0.0,001
2013-09-19,33.52,24.64,2.32,1.03,0.0,001
2013-09-20,30.66,24.53,2.22,3.99,0.0,001
2013-09-21,31.04,21.85,2.31,4.24,0.0,001
2013-09-22,29.86,22.7,2.18,3.2,0.0,001
2013-09-23,30.37,24.61,2.19,1.82,0.0,001
2013-09-24,28.6,22.51,2.25,4.04,0.0,001
2013-09-25,28.1,20.76,2.32,3.44,0.0,001
2013-09-26,28.51,20.2,2.31,3.05,0.0,001
2013-09-27,28.75,21.38,2.26,3.91,0.0,001
2013-09-28,27.81,20.64,2.25,4.1,0.0,001
2013-09-29,26.86,20.9,2.29,3.18,0.0,001
2013-09-30,26.59,20.46,2.28,3.06,0.0,001
2013-10-01,26.54,20.18,2.24,2.53,0.0,001
2013-10-02,28.86,20.63,2.23,1.59,0.0,001
2013-10-03,28.43,22.02,2.15,3.14,0.0,001
2013-10-04,28.13,19.73,2.17,3.89,0.0,001
2013-10-05,26.13,19.14,2.13,4.26,0.0,001
2013-10-06,25.91,17.09,2.2,3.98,0.0,001
2013-10-07,26.01,16.57,2.16,2.77,0.0,001
2013-10-08,27.2,18.35,2.14,2.76,0.0,001
2013-10-09,29.07,19.74,2.07,1.85,0.0,001
2013-10-10,27.5,19.35,2.12,2.12,0.0,001
2013-10-11,28.2,20.28,2.11,2.8,0.0,001
2013-10-12,27.6,19.34,2.06,3.53,0.0,001
2013-10-13,27.35,18.68,2.1,3.8,0.0,001
2013-10-14,26.41,19.4,2.04,3.77,0.0,001
2013-10-15,26.84,19.23,2.04,2.68,0.0,001
2013-10-16,26.93,18.78,1.96,3.26,0.0,001
2013-10-17,25.71,18.44,1.98,2.65,0.0,001
2013-10-18,28.5,19.97,1.96,1.48,0.0,001
2013-10-19,25.69,19.29,2.0,3.71,0.0,001
2013-10-20,26.82,18.35,1.94,2.36,0.0,001
2013-10-21,27.62,19.31,1.84,2.27,0.0,001
2013-10-22,27.85,20.96,1.87,2.98,0.0,001
2013-10-23,26.48,18.8,1.86,3.5,0.0,001
2013-10-24,25.04,18.56,1.78,3.17,0.0,001
2013-10-25,26.11,18.11,1.81,2.42,0.0,001
2013-10-26,25.08,18.36,1.9,3.34,0.0,001
2013-10-27,24.45,16.3,1.88,2.81,0.0,001
2013-10-28,25.2,16.66,1.85,2.71,0.0,001
2013-10-29,23.43,16.69,1.82,3.11,0.0,001
2013-10-30,23.37,16.97,1.78,3.29,0.0,001
2013-10-31,24.63,18.04,1.75,2.59,0.0,001
2013-11-01,25.77,17.51,1.55,3.23,0.0,001
2013-11-02,24.51,16.92,1.7,3.11,0.0,001
2013-11-03,25.24,17.42,1.62,2.09,0.0,001
2013-11-04,26.18,18.93,1.57,1.87,0.0,001
2013-11-05,25.88,19.06,1.66,2.65,0.0,001
2013-11-06,25.35,18.83,1.68,1.53,0.0,001
2013-11-07,26.54,19.05,1.63,1.06,0.0,001
2013-11-08,24.29,18.24,1.57,2.87,0.0,001
2013-11-09,23.16,18.01,1.51,3.08,0.0,001
2013-11-10,24.07,17.6,1.55,2.35,0.0,001
2013-11-11,24.86,18.62,1.59,1.16,0.0,001
2013-11-12,24.96,18.63,1.56,2.02,0.0,001
2013-11-13,24.68,18.19,1.56,2.29,0.0,001
2013-11-14,24.44,17.74,1.59,1.42,0.0,001
2013-11-15,24.15,17.63,1.61,2.79,0.0,001
2013-11-16,24.22,17.05,1.61,3.56,0.0,001
2013-11-17,22.5,15.69,1.56,4.14,0.0,001
2013-11-18,21.2,15.35,1.46,3.8,0.0,001
2013-11-19,21.4,15.42,1.46,2.41,0.0,001
2013-11-20,23.23,15.66,1.52,1.92,0.0,001
2013-11-21,22.88,15.9,1.46,1.42,0.0,001
2013-11-22,22.52,17.62,1.11,1.9,0.0,001
2013-11-23,23.91,18.24,1.33,1.19,0.0,001
2013-11-24,23.92,17.76,1.29,1.48,0.0,001
2013-11-25,25.51,20.07,1.44,0.98,0.0,001
2013-11-26,27.08,20.24,1.45,2.18,0.0,001
2013-11-27,26.59,20.52,1.38,1.82,0.0,001
2013-11-28,25.63,19.34,1.15,1.94,0.0,001
2013-11-29,23.03,18.59,1.36,3.34,0.0,001
2013-11-30,21.85,17.44,1.33,1.58,0.0,001
2013-12-01,24.88,18.94,1.05,1.95,0.0,001
2013-12-02,25.03,20.34,0.96,1.79,0.0,001
2013-12-03,25.73,19.44,1.35,1.54,0.0,001
2013-12-04,22.74,17.99,1.02,3.7,0.0,001
2013-12-05,19.7,15.58,1.18,4.32,0.0,001
2013-12-06,19.18,13.89,1.45,3.13,0.0,001
2013-12-07,20.98,15.23,1.27,3.19,0.03,001
2013-12-08,21.41,16.17,1.17,4.09,0.01,001
2013-12-09,19.58,12.76,1.46,4.2,0.01,001
2013-12-10,18.05,10.88,1.44,3.35,0.0,001
2013-12-11,16.83,9.53,1.11,5.46,0.03,001
2013-12-12,11.49,8.19,0.95,6.21,0.01,001
2013-12-13,11.61,7.37,0.9,5.36,0.33,001
2013-12-14,12.84,8.02,1.16,4.83,0.08,001
2013-12-15,14.77,7.61,1.42,2.12,0.0,001
2013-12-16,15.94,9.35,1.37,2.18,0.0,001
2013-12-17,16.49,11.11,1.36,2.23,0.0,001
2013-12-18,15.74,11.04,1.4,3.13,0.0,001
2013-12-19,16.44,11.08,1.41,2.04,0.0,001
2013-12-20,18.52,11.79,1.36,2.1,0.0,001
2013-12-21,20.8,12.31,1.4,2.99,0.0,001
2013-12-22,20.31,11.76,1.43,2.81,0.0,001
2013-12-23,20.13,11.71,1.49,2.54,0.0,001
2013-12-24,19.88,11.72,1.5,2.6,0.0,001
2013-12-25,20.57,12.94,1.29,2.72,0.0,001
2013-12-26,19.61,15.31,0.91,1.07,0.0,001
2013-12-27,20.7,14.6,1.36,1.3,0.0,001
2013-12-28,21.48,13.58,1.06,1.7,0.05,001
2013-12-29,16.85,11.81,1.39,4.12,0.0,001
2013-12-30,16.04,10.29,1.19,3.18,0.0,001
2013-12-31,17.02,11.43,1.28,3.31,0.01,001
2014-01-01,16.53,11.94,1.25,2.12,0.0,001
2014-01-02,17.84,12.22,1.43,2.48,0.0,001
2014-01-03,17.64,12.44,1.36,2.65,0.0,001
2014-01-04,17.44,12.91,1.3,3.98,0.0,001
2014-01-05,18.23,11.44,1.25,3.92,0.01,001
2014-01-06,18.02,10.32,1.44,1.63,0.0,001
2014-01-07,17.76,12.56,1.27,2.06,0.0,001
2014-01-08,18.56,12.2,1.47,1.79,0.0,001
2014-01-09,17.1,10.69,1.3,3.12,0.52,001
2014-01-10,15.27,9.39,1.07,4.18,0.03,001
2014-01-11,17.39,10.72,1.22,2.9,0.0,001
2014-01-12,17.03,10.64,1.48,1.87,0.0,001
2014-01-13,17.99,12.65,1.39,1.26,0.0,001
2014-01-14,19.91,14.48,1.27,0.81,0.0,001
2014-01-15,19.79,13.11,1.56,1.54,0.0,001
2014-01-16,20.84,13.62,1.58,1.57,0.0,001
2014-01-17,20.94,13.19,1.54,3.07,0.0,001
2014-01-18,20.35,11.12,1.59,1.87,0.0,001
2014-01-19,20.83,13.17,1.48,1.55,0.0,001
2014-01-20,20.58,14.79,1.57,1.22,0.0,001
2014-01-21,21.35,15.16,1.48,1.67,0.0,001
2014-01-22,21.83,15.21,1.5,2.45,0.0,001
2014-01-23,20.99,14.78,1.45,3.67,0.0,001
2014-01-24,20.55,14.08,1.67,2.89,0.0,001
2014-01-25,22.49,13.44,1.66,0.71,0.0,001
2014-01-26,21.37,15.38,1.18,2.68,0.0,001
2014-01-27,20.12,13.02,1.42,3.08,0.0,001
2014-01-28,16.64,10.86,1.56,3.57,0.0,001
2014-01-29,19.18,12.44,1.68,1.73,0.0,001
2014-01-30,21.19,13.65,1.75,2.98,0.0,001
2014-01-31,21.85,13.87,1.61,2.22,0.0,001
2014-02-01,20.65,15.06,1.46,2.66,0.0,001
2014-02-02,23.25,15.09,1.18,1.44,0.0,001
2014-02-03,18.43,12.19,1.58,4.6,0.0,001
2014-02-04,18.74,12.14,1.7,3.91,0.0,001
2014-02-05,18.11,11.32,1.77,3.59,0.0,001
2014-02-06,16.9,10.66,1.67,4.38,0.0,001
2014-02-07,16.9,11.2,1.82,2.61,0.0,001
2014-02-08,18.57,9.98,1.8,2.89,0.0,001
2014-02-09,19.93,12.24,1.89,1.49,0.0,001
2014-02-10,20.85,12.73,1.95,2.2,0.0,001
2014-02-11,21.57,11.7,1.98,2.41,0.0,001
2014-02-12,22.54,12.5,1.99,1.4,0.0,001
2014-02-13,22.11,14.38,1.92,2.34,0.0,001
2014-02-14,20.32,12.7,1.8,3.7,0.0,001
2014-02-15,18.57,10.85,1.62,4.24,0.06,001
2014-02-16,16.59,11.22,1.33,5.67,0.47,001
2014-02-17,18.27,10.14,1.99,2.57,0.01,001
2014-02-18,20.23,12.51,2.0,1.84,0.0,001
2014-02-19,22.95,13.42,2.05,1.72,0.0,001
2014-02-20,22.76,13.78,2.07,1.3,0.0,001
2014-02-21,23.66,15.78,1.79,1.61,0.0,001
2014-02-22,25.51,16.51,1.97,1.52,0.0,001
2014-02-23,20.18,13.88,1.98,3.76,0.0,001
2014-02-24,19.59,13.41,2.01,4.04,0.0,001
2014-02-25,19.49,12.67,2.13,4.64,0.0,001
2014-02-26,20.04,11.77,2.14,3.11,0.0,001
2014-02-27,20.28,12.2,2.12,4.54,0.0,001
2014-02-28,19.44,11.4,2.19,2.02,0.0,001
2014-03-01,21.72,14.68,1.85,1.74,0.0,001
2014-03-02,21.64,16.88,1.03,1.69,42.38,001
2014-03-03,21.68,16.55,1.4,1.41,0.78,001
2014-03-04,22.24,15.68,1.97,1.93,0.0,001
2014-03-05,22.27,15.85,2.09,1.34,0.0,001
2014-03-06,24.7,17.72,2.08,0.82,0.0,001
2014-03-07,25.45,17.32,2.11,2.22,0.0,001
2014-03-08,24.25,18.92,1.58,3.56,0.59,001
2014-03-09,20.67,15.21,0.63,1.87,10.24,001
2014-03-10,18.89,13.59,2.3,4.01,0.0,001
2014-03-11,19.77,12.87,2.32,3.23,0.0,001
2014-03-12,18.42,12.33,2.09,3.97,0.01,001
2014-03-13,15.71,11.04,1.66,4.22,0.14,001
2014-03-14,15.73,10.61,1.73,5.02,0.01,001
2014-03-15,16.12,8.41,2.43,1.92,0.0,001
2014-03-16,18.87,12.23,2.1,2.66,0.0,001
2014-03-17,22.82,14.61,2.08,2.26,0.0,001
2014-03-18,21.91,15.23,2.07,4.01,0.0,001
2014-03-19,20.11,14.19,2.24,3.59,0.0,001
2014-03-20,22.8,14.05,2.21,2.87,0.0,001
2014-03-21,22.66,14.95,2.36,3.11,0.0,001
2014-03-22,22.99,14.41,2.45,2.36,0.0,001
2014-03-23,22.41,15.54,2.17,2.87,0.0,001
2014-03-24,23.13,14.34,2.39,4.04,0.0,001
2014-03-25,21.53,14.38,2.2,4.57,0.0,001
2014-03-26,25.05,13.51,2.57,3.01,0.0,001
2014-03-27,26.02,14.13,2.58,2.36,0.0,001
2014-03-28,26.01,15.9,2.54,1.61,0.0,001
2014-03-29,27.22,17.88,2.53,1.72,0.0,001
2014-03-30,21.22,15.61,2.45,4.63,0.0,001
2014-03-31,22.41,15.12,2.49,1.0,0.0,001
2014-04-01,23.92,16.25,2.5,2.66,0.0,001
2014-04-02,20.68,12.94,2.59,4.81,0.0,001
2014-04-03,22.12,12.2,2.6,3.37,0.0,001
2014-04-04,22.01,13.14,2.68,3.03,0.0,001
2014-04-05,25.14,14.61,2.66,1.36,0.0,001
2014-04-06,27.28,17.56,2.66,1.13,0.0,001
2014-04-07,26.49,18.87,2.12,1.06,0.0,001
2014-04-08,25.37,16.51,2.63,2.78,0.0,001
2014-04-09,24.92,18.67,2.51,3.36,0.0,001
2014-04-10,22.77,15.44,2.53,4.19,0.0,001
2014-04-11,23.89,15.9,2.62,2.47,0.0,001
2014-04-12,24.09,15.45,1.91,3.59,0.0,001
2014-04-13,23.82,15.72,2.32,3.8,0.0,001
2014-04-14,24.16,15.55,2.63,1.86,0.0,001
2014-04-15,24.45,17.85,1.48,1.87,0.0,001
2014-04-16,27.5,19.14,2.58,1.73,0.0,001
2014-04-17,25.6,17.43,2.68,2.82,0.0,001
2014-04-18,28.76,18.36,2.68,1.63,0.0,001
2014-04-19,30.52,20.95,2.56,2.7,0.0,001
2014-04-20,26.4,21.12,2.06,3.28,0.15,001
2014-04-21,26.75,18.74,2.68,4.9,0.0,001
2014-04-22,28.41,17.04,2.42,2.76,0.0,001
2014-04-23,29.03,19.0,2.73,2.19,0.0,001
2014-04-24,29.91,22.28,2.41,1.27,0.0,001
2014-04-25,28.81,22.13,1.86,2.59,0.0,001
2014-04-26,26.52,18.93,2.25,3.62,0.0,001
2014-04-27,26.72,17.87,2.82,3.05,0.0,001
2014-04-28,29.07,19.73,2.89,2.32,0.0,001
2014-04-29,28.62,19.77,2.8,2.24,0.0,001
2014-04-30,28.73,19.27,2.87,3.56,0.0,001
2014-05-01,30.45,20.02,2.78,1.17,0.0,001
2014-05-02,27.59,20.25,2.72,3.73,0.0,001
2014-05-03,31.12,19.54,2.76,1.45,0.0,001
2014-05-04,30.91,23.16,2.48,2.21,0.0,001
2014-05-05,30.16,24.22,1.94,1.91,0.0,001
2014-05-06,27.97,23.84,1.58,3.52,0.25,001
2014-05-07,26.77,19.32,2.01,3.5,0.17,001
2014-05-08,24.33,17.83,2.52,4.02,1.26,001
2014-05-09,24.78,17.16,2.9,1.81,0.0,001
2014-05-10,25.64,18.24,2.93,2.29,0.0,001
2014-05-11,24.66,17.58,2.75,3.96,0.0,001
2014-05-12,23.92,16.82,2.86,4.53,0.0,001
2014-05-13,24.97,16.8,2.95,3.98,0.0,001
2014-05-14,26.72,16.99,3.01,2.86,0.0,001
2014-05-15,26.51,19.81,2.31,2.18,0.0,001
2014-05-16,31.68,20.83,2.69,2.7,0.0,001
2014-05-17,30.78,20.99,2.87,3.87,0.0,001
2014-05-18,28.43,20.56,2.91,5.96,0.0,001
2014-05-19,31.1,19.43,2.72,5.2,0.0,001
2014-05-20,30.62,19.92,2.58,3.95,0.0,001
2014-05-21,31.71,23.62,2.28,1.97,0.0,001
2014-05-22,27.28,20.11,2.81,3.51,0.0,001
2014-05-23,26.64,20.03,2.89,3.23,0.0,001
2014-05-24,27.66,19.66,2.98,3.49,0.0,001
2014-05-25,27.75,19.6,3.01,3.91,0.0,001
2014-05-26,30.83,18.99,2.97,4.26,0.0,001
2014-05-27,31.47,21.52,2.81,2.35,0.0,001
2014-05-28,30.21,24.16,2.76,2.84,0.0,001
2014-05-29,31.71,21.63,2.86,4.4,0.0,001
2014-05-30,35.37,22.82,2.88,1.9,0.0,001
2014-05-31,32.97,25.96,2.45,3.37,0.0,001
2014-06-01,27.78,21.73,2.96,5.99,0.0,001
2014-06-02,28.03,18.59,3.04,4.78,0.0,001
2014-06-03,33.28,20.55,2.83,1.67,0.0,001
2014-06-04,32.59,25.17,2.7,1.36,0.0,001
2014-06-05,32.41,23.09,2.5,4.61,0.0,001
2014-06-06,27.11,20.68,2.97,5.2,0.0,001
2014-06-07,26.72,19.37,3.01,4.31,0.0,001
2014-06-08,27.61,20.05,2.99,3.22,0.0,001
2014-06-09,28.25,20.66,2.96,3.55,0.0,001
2014-06-10,28.79,21.0,2.97,3.98,0.0,001
2014-06-11,29.95,21.27,2.96,2.69,0.0,001
2014-06-12,29.72,23.1,2.77,2.58,0.0,001
2014-06-13,27.44,21.19,2.97,3.67,0.0,001
2014-06-14,29.02,21.38,2.94,3.19,0.0,001
2014-06-15,30.99,22.67,2.97,3.68,0.0,001
2014-06-16,33.05,23.78,2.95,1.6,0.0,001
2014-06-17,33.53,25.55,2.92,2.86,0.0,001
2014-06-18,31.0,22.54,3.03,3.74,0.0,001
2014-06-19,34.4,22.37,2.95,3.36,0.0,001
2014-06-20,35.2,24.02,2.9,3.08,0.0,001
2014-06-21,28.94,23.15,2.9,5.53,0.0,001
2014-06-22,28.32,20.69,3.01,3.54,0.0,001
2014-06-23,29.35,21.29,3.02,4.0,0.0,001
2014-06-24,29.23,21.15,2.97,4.07,0.0,001
2014-06-25,29.06,20.85,3.01,3.59,0.0,001
2014-06-26,29.91,21.48,3.06,2.5,0.0,001
2014-06-27,34.36,23.42,3.0,2.18,0.0,001
2014-06-28,36.98,25.04,2.99,1.34,0.0,001
2014-06-29,34.68,25.93,2.93,2.25,0.0,001
2014-06-30,33.59,24.37,2.88,3.19,0.0,001
2014-07-01,32.21,23.68,2.86,4.51,0.0,001
2014-07-02,32.19,23.35,2.92,4.02,0.0,001
2014-07-03,33.7,23.59,2.96,4.3,0.0,001
2014-07-04,31.51,22.84,2.99,3.38,0.0,001
2014-07-05,31.33,23.78,2.89,3.14,0.0,001
2014-07-06,30.59,23.2,2.91,3.22,0.0,001
2014-07-07,30.6,23.67,2.9,3.71,0.0,001
2014-07-08,30.69,23.17,2.92,3.58,0.0,001
2014-07-09,31.65,22.83,2.94,3.01,0.0,001
2014-07-10,33.14,24.19,2.94,2.26,0.0,001
2014-07-11,33.79,25.18,2.96,3.39,0.0,001
2014-07-12,38.17,24.55,2.92,3.02,0.0,001
2014-07-13,34.51,25.96,2.81,4.46,0.0,001
2014-07-14,31.0,23.89,2.96,5.13,0.0,001
2014-07-15,30.36,22.2,2.94,4.67,0.0,001
2014-07-16,31.27,22.04,2.98,4.77,0.0,001
2014-07-17,30.23,22.32,2.91,4.78,0.0,001
2014-07-18,30.44,23.04,2.9,4.4,0.0,001
2014-07-19,29.81,22.5,2.85,5.0,0.0,001
2014-07-20,29.36,22.14,2.89,4.18,0.0,001
2014-07-21,30.06,23.21,2.79,2.24,0.0,001
2014-07-22,30.26,23.81,2.76,2.5,0.0,001
2014-07-23,30.5,24.19,2.74,2.57,0.0,001
2014-07-24,31.74,24.58,2.81,2.48,0.0,001
2014-07-25,31.59,23.94,2.89,3.23,0.0,001
2014-07-26,31.0,23.89,2.76,3.21,0.0,001
2014-07-27,31.43,24.89,2.81,3.01,0.0,001
2014-07-28,31.26,23.85,2.83,3.89,0.0,001
2014-07-29,31.92,23.03,2.8,3.53,0.0,001
2014-07-30,35.24,23.51,2.85,3.44,0.0,001
2014-07-31,31.43,23.7,2.88,4.3,0.0,001
2014-08-01,31.74,23.19,2.89,3.23,0.0,001
2014-08-02,33.72,24.55,2.84,3.65,0.0,001
2014-08-03,31.05,23.98,2.84,4.25,0.0,001
2014-08-04,30.28,23.08,2.8,3.7,0.0,001
2014-08-05,31.15,23.58,2.79,2.99,0.0,001
2014-08-06,32.43,25.53,2.74,1.47,0.0,001
2014-08-07,33.47,26.06,2.75,1.39,0.0,001
2014-08-08,32.21,24.75,2.71,3.92,0.0,001
2014-08-09,30.12,23.42,2.82,4.74,0.0,001
2014-08-10,30.55,23.2,2.78,3.34,0.0,001
2014-08-11,31.43,23.4,2.73,2.91,0.0,001
2014-08-12,31.5,24.7,2.7,3.87,0.0,001
2014-08-13,31.29,24.45,2.7,3.65,0.0,001
2014-08-14,32.94,24.69,2.66,4.03,0.0,001
2014-08-15,33.46,24.66,2.68,4.37,0.0,001
2014-08-16,33.14,24.61,2.73,3.76,0.0,001
2014-08-17,30.79,23.9,2.72,3.92,0.0,001
2014-08-18,30.99,24.31,2.53,2.11,0.0,001
2014-08-19,32.72,24.36,2.61,2.1,0.0,001
2014-08-20,31.97,24.82,2.53,3.7,0.0,001
2014-08-21,31.45,25.41,2.41,4.75,0.0,001
2014-08-22,32.54,24.21,2.56,4.67,0.0,001
2014-08-23,34.74,23.42,2.7,4.0,0.0,001
2014-08-24,34.74,24.88,2.64,3.64,0.0,001
2014-08-25,33.54,25.06,2.7,3.7,0.0,001
2014-08-26,34.03,24.57,2.72,4.16,0.0,001
2014-08-27,31.96,23.93,2.65,4.12,0.0,001
2014-08-28,31.3,23.34,2.65,3.88,0.0,001
2014-08-29,32.37,24.27,2.6,4.02,0.0,001
2014-08-30,31.49,23.69,2.56,4.48,0.0,001
2014-08-31,31.53,23.4,2.54,4.95,0.0,001
2014-09-01,30.11,23.06,2.57,5.17,0.0,001
2014-09-02,30.18,22.25,2.63,4.33,0.0,001
2014-09-03,30.03,21.65,2.55,3.87,0.0,001
2014-09-04,35.3,22.17,2.59,3.08,0.0,001
2014-09-05,32.22,24.72,2.53,4.09,0.0,001
2014-09-06,29.71,22.92,2.53,4.01,0.0,001
2014-09-07,29.43,22.33,2.53,3.62,0.0,001
2014-09-08,29.44,22.24,2.52,3.61,0.0,001
2014-09-09,29.65,21.92,2.5,3.55,0.0,001
2014-09-10,29.08,21.31,2.47,3.73,0.0,001
2014-09-11,29.79,22.01,2.44,3.69,0.0,001
2014-09-12,29.93,22.39,2.45,4.25,0.0,001
2014-09-13,29.28,21.22,2.41,4.28,0.0,001
2014-09-14,29.25,21.08,2.46,4.13,0.0,001
2014-09-15,29.97,21.36,2.46,3.89,0.0,001
2014-09-16,31.99,21.26,2.44,2.79,0.0,001
2014-09-17,33.24,24.85,2.32,1.15,0.0,001
2014-09-18,28.92,23.32,2.25,4.25,0.0,001
2014-09-19,28.72,22.01,2.35,4.3,0.0,001
2014-09-20,29.26,20.7,2.36,4.55,0.0,001
2014-09-21,29.3,20.41,2.35,3.5,0.0,001
2014-09-22,30.18,21.15,2.36,3.4,0.0,001
